evidence_id,axis,status,metric,value,unit,numerator,denominator,source_path,sample_key,detail
E00252,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\3f3b89a8-2ec2-4e23-8519-8ac5ffd07920.png|D:\datasets\ArchCAD\data\svg\3f3b89a8-2ec2-4e23-8519-8ac5ffd07920.svg|D:\datasets\ArchCAD\data\point\3f3b89a8-2ec2-4e23-8519-8ac5ffd07920.npy|D:\datasets\ArchCAD\data\caption\3f3b89a8-2ec2-4e23-8519-8ac5ffd07920.json|D:\datasets\ArchCAD\data\json\3f3b89a8-2ec2-4e23-8519-8ac5ffd07920.json,3f3b89a8-2ec2-4e23-8519-8ac5ffd07920,"entity_count=43;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5;extent_residual=0.0;errors=none"
E00253,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\77c8fa48-6088-498e-9e85-d37a34438a72.png|D:\datasets\ArchCAD\data\svg\77c8fa48-6088-498e-9e85-d37a34438a72.svg|D:\datasets\ArchCAD\data\point\77c8fa48-6088-498e-9e85-d37a34438a72.npy|D:\datasets\ArchCAD\data\caption\77c8fa48-6088-498e-9e85-d37a34438a72.json|D:\datasets\ArchCAD\data\json\77c8fa48-6088-498e-9e85-d37a34438a72.json,77c8fa48-6088-498e-9e85-d37a34438a72,"entity_count=91;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5970149253731343;extent_residual=0.0;errors=none"
E00254,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\cae2d34d-76b5-4e4a-8f76-61ec4e2bfb95.png|D:\datasets\ArchCAD\data\svg\cae2d34d-76b5-4e4a-8f76-61ec4e2bfb95.svg|D:\datasets\ArchCAD\data\point\cae2d34d-76b5-4e4a-8f76-61ec4e2bfb95.npy|D:\datasets\ArchCAD\data\caption\cae2d34d-76b5-4e4a-8f76-61ec4e2bfb95.json|D:\datasets\ArchCAD\data\json\cae2d34d-76b5-4e4a-8f76-61ec4e2bfb95.json,cae2d34d-76b5-4e4a-8f76-61ec4e2bfb95,"entity_count=267;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.3858267716535433;extent_residual=0.0;errors=none"
E00255,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\c2d2669a-d4e8-4921-b522-f911095b04d1.png|D:\datasets\ArchCAD\data\svg\c2d2669a-d4e8-4921-b522-f911095b04d1.svg|D:\datasets\ArchCAD\data\point\c2d2669a-d4e8-4921-b522-f911095b04d1.npy|D:\datasets\ArchCAD\data\caption\c2d2669a-d4e8-4921-b522-f911095b04d1.json|D:\datasets\ArchCAD\data\json\c2d2669a-d4e8-4921-b522-f911095b04d1.json,c2d2669a-d4e8-4921-b522-f911095b04d1,"entity_count=36;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.3611111111111111;extent_residual=0.0;errors=none"
E00256,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\37345f11-2c01-4017-b0ad-32622a8f3d8d.png|D:\datasets\ArchCAD\data\svg\37345f11-2c01-4017-b0ad-32622a8f3d8d.svg|D:\datasets\ArchCAD\data\point\37345f11-2c01-4017-b0ad-32622a8f3d8d.npy|D:\datasets\ArchCAD\data\caption\37345f11-2c01-4017-b0ad-32622a8f3d8d.json|D:\datasets\ArchCAD\data\json\37345f11-2c01-4017-b0ad-32622a8f3d8d.json,37345f11-2c01-4017-b0ad-32622a8f3d8d,"entity_count=37;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6891891891891891;extent_residual=0.0;errors=none"
E00257,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\c1f656b5-9b68-48b8-9896-54a8647a3ed9.png|D:\datasets\ArchCAD\data\svg\c1f656b5-9b68-48b8-9896-54a8647a3ed9.svg|D:\datasets\ArchCAD\data\point\c1f656b5-9b68-48b8-9896-54a8647a3ed9.npy|D:\datasets\ArchCAD\data\caption\c1f656b5-9b68-48b8-9896-54a8647a3ed9.json|D:\datasets\ArchCAD\data\json\c1f656b5-9b68-48b8-9896-54a8647a3ed9.json,c1f656b5-9b68-48b8-9896-54a8647a3ed9,"entity_count=183;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.639344262295082;extent_residual=0.0;errors=none"
E00258,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5d96339c-c54d-4c6f-8d3f-f76c3d96650b.png|D:\datasets\ArchCAD\data\svg\5d96339c-c54d-4c6f-8d3f-f76c3d96650b.svg|D:\datasets\ArchCAD\data\point\5d96339c-c54d-4c6f-8d3f-f76c3d96650b.npy|D:\datasets\ArchCAD\data\caption\5d96339c-c54d-4c6f-8d3f-f76c3d96650b.json|D:\datasets\ArchCAD\data\json\5d96339c-c54d-4c6f-8d3f-f76c3d96650b.json,5d96339c-c54d-4c6f-8d3f-f76c3d96650b,"entity_count=75;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.44666666666666666;extent_residual=0.0;errors=none"
E00259,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\2c4444c3-f5e4-42de-9c02-0b4a26882be0.png|D:\datasets\ArchCAD\data\svg\2c4444c3-f5e4-42de-9c02-0b4a26882be0.svg|D:\datasets\ArchCAD\data\point\2c4444c3-f5e4-42de-9c02-0b4a26882be0.npy|D:\datasets\ArchCAD\data\caption\2c4444c3-f5e4-42de-9c02-0b4a26882be0.json|D:\datasets\ArchCAD\data\json\2c4444c3-f5e4-42de-9c02-0b4a26882be0.json,2c4444c3-f5e4-42de-9c02-0b4a26882be0,"entity_count=924;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.48024316109422494;extent_residual=0.0;errors=none"
E00260,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\78dac634-ec90-4cb5-b075-a789c8d6613d.png|D:\datasets\ArchCAD\data\svg\78dac634-ec90-4cb5-b075-a789c8d6613d.svg|D:\datasets\ArchCAD\data\point\78dac634-ec90-4cb5-b075-a789c8d6613d.npy|D:\datasets\ArchCAD\data\caption\78dac634-ec90-4cb5-b075-a789c8d6613d.json|D:\datasets\ArchCAD\data\json\78dac634-ec90-4cb5-b075-a789c8d6613d.json,78dac634-ec90-4cb5-b075-a789c8d6613d,"entity_count=236;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6488888888888888;extent_residual=0.0;errors=none"
E00261,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\c7f16cb3-03e4-49c7-9a5e-74c8e78a9ad2.png|D:\datasets\ArchCAD\data\svg\c7f16cb3-03e4-49c7-9a5e-74c8e78a9ad2.svg|D:\datasets\ArchCAD\data\point\c7f16cb3-03e4-49c7-9a5e-74c8e78a9ad2.npy|D:\datasets\ArchCAD\data\caption\c7f16cb3-03e4-49c7-9a5e-74c8e78a9ad2.json|D:\datasets\ArchCAD\data\json\c7f16cb3-03e4-49c7-9a5e-74c8e78a9ad2.json,c7f16cb3-03e4-49c7-9a5e-74c8e78a9ad2,"entity_count=83;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6397058823529411;extent_residual=0.0;errors=none"
E00262,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\873a06c0-51f2-4a50-893b-8e6510e664e6.png|D:\datasets\ArchCAD\data\svg\873a06c0-51f2-4a50-893b-8e6510e664e6.svg|D:\datasets\ArchCAD\data\point\873a06c0-51f2-4a50-893b-8e6510e664e6.npy|D:\datasets\ArchCAD\data\caption\873a06c0-51f2-4a50-893b-8e6510e664e6.json|D:\datasets\ArchCAD\data\json\873a06c0-51f2-4a50-893b-8e6510e664e6.json,873a06c0-51f2-4a50-893b-8e6510e664e6,"entity_count=535;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5632075471698114;extent_residual=0.0;errors=none"
E00263,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\fa3c5971-40d5-4bd1-8845-46530428bf67.png|D:\datasets\ArchCAD\data\svg\fa3c5971-40d5-4bd1-8845-46530428bf67.svg|D:\datasets\ArchCAD\data\point\fa3c5971-40d5-4bd1-8845-46530428bf67.npy|D:\datasets\ArchCAD\data\caption\fa3c5971-40d5-4bd1-8845-46530428bf67.json|D:\datasets\ArchCAD\data\json\fa3c5971-40d5-4bd1-8845-46530428bf67.json,fa3c5971-40d5-4bd1-8845-46530428bf67,"entity_count=520;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4306418219461698;extent_residual=0.0;errors=none"
E00264,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\528c8f84-38bc-4efb-b55f-91672806d299.png|D:\datasets\ArchCAD\data\svg\528c8f84-38bc-4efb-b55f-91672806d299.svg|D:\datasets\ArchCAD\data\point\528c8f84-38bc-4efb-b55f-91672806d299.npy|D:\datasets\ArchCAD\data\caption\528c8f84-38bc-4efb-b55f-91672806d299.json|D:\datasets\ArchCAD\data\json\528c8f84-38bc-4efb-b55f-91672806d299.json,528c8f84-38bc-4efb-b55f-91672806d299,"entity_count=363;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5014245014245015;extent_residual=0.0;errors=none"
E00265,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\6d3df9b3-1dac-42ed-b82e-326826a53ecc.png|D:\datasets\ArchCAD\data\svg\6d3df9b3-1dac-42ed-b82e-326826a53ecc.svg|D:\datasets\ArchCAD\data\point\6d3df9b3-1dac-42ed-b82e-326826a53ecc.npy|D:\datasets\ArchCAD\data\caption\6d3df9b3-1dac-42ed-b82e-326826a53ecc.json|D:\datasets\ArchCAD\data\json\6d3df9b3-1dac-42ed-b82e-326826a53ecc.json,6d3df9b3-1dac-42ed-b82e-326826a53ecc,"entity_count=47;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6351351351351351;extent_residual=0.0;errors=none"
E00266,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\55389a8c-9592-4a68-8738-bedb5db7eb07.png|D:\datasets\ArchCAD\data\svg\55389a8c-9592-4a68-8738-bedb5db7eb07.svg|D:\datasets\ArchCAD\data\point\55389a8c-9592-4a68-8738-bedb5db7eb07.npy|D:\datasets\ArchCAD\data\caption\55389a8c-9592-4a68-8738-bedb5db7eb07.json|D:\datasets\ArchCAD\data\json\55389a8c-9592-4a68-8738-bedb5db7eb07.json,55389a8c-9592-4a68-8738-bedb5db7eb07,"entity_count=471;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.49135446685878964;extent_residual=0.0;errors=none"
E00267,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\24d61707-b1e9-40a9-942d-ee0e4ef7c9b5.png|D:\datasets\ArchCAD\data\svg\24d61707-b1e9-40a9-942d-ee0e4ef7c9b5.svg|D:\datasets\ArchCAD\data\point\24d61707-b1e9-40a9-942d-ee0e4ef7c9b5.npy|D:\datasets\ArchCAD\data\caption\24d61707-b1e9-40a9-942d-ee0e4ef7c9b5.json|D:\datasets\ArchCAD\data\json\24d61707-b1e9-40a9-942d-ee0e4ef7c9b5.json,24d61707-b1e9-40a9-942d-ee0e4ef7c9b5,"entity_count=906;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.2777777777777778;extent_residual=0.0;errors=none"
E00268,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5283895c-c3a5-4843-9ad7-cc0868996573.png|D:\datasets\ArchCAD\data\svg\5283895c-c3a5-4843-9ad7-cc0868996573.svg|D:\datasets\ArchCAD\data\point\5283895c-c3a5-4843-9ad7-cc0868996573.npy|D:\datasets\ArchCAD\data\caption\5283895c-c3a5-4843-9ad7-cc0868996573.json|D:\datasets\ArchCAD\data\json\5283895c-c3a5-4843-9ad7-cc0868996573.json,5283895c-c3a5-4843-9ad7-cc0868996573,"entity_count=130;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.612;extent_residual=0.0;errors=none"
E00269,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\bd71b3a0-ae0a-4148-883e-79fa0b3329e3.png|D:\datasets\ArchCAD\data\svg\bd71b3a0-ae0a-4148-883e-79fa0b3329e3.svg|D:\datasets\ArchCAD\data\point\bd71b3a0-ae0a-4148-883e-79fa0b3329e3.npy|D:\datasets\ArchCAD\data\caption\bd71b3a0-ae0a-4148-883e-79fa0b3329e3.json|D:\datasets\ArchCAD\data\json\bd71b3a0-ae0a-4148-883e-79fa0b3329e3.json,bd71b3a0-ae0a-4148-883e-79fa0b3329e3,"entity_count=63;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.7244897959183674;extent_residual=0.0;errors=none"
E00270,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\6a73f044-87f8-4115-b189-655f9cfae9fc.png|D:\datasets\ArchCAD\data\svg\6a73f044-87f8-4115-b189-655f9cfae9fc.svg|D:\datasets\ArchCAD\data\point\6a73f044-87f8-4115-b189-655f9cfae9fc.npy|D:\datasets\ArchCAD\data\caption\6a73f044-87f8-4115-b189-655f9cfae9fc.json|D:\datasets\ArchCAD\data\json\6a73f044-87f8-4115-b189-655f9cfae9fc.json,6a73f044-87f8-4115-b189-655f9cfae9fc,"entity_count=218;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4099526066350711;extent_residual=0.0;errors=none"
E00271,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\2e4525c9-521f-4539-985e-55e41953bfd0.png|D:\datasets\ArchCAD\data\svg\2e4525c9-521f-4539-985e-55e41953bfd0.svg|D:\datasets\ArchCAD\data\point\2e4525c9-521f-4539-985e-55e41953bfd0.npy|D:\datasets\ArchCAD\data\caption\2e4525c9-521f-4539-985e-55e41953bfd0.json|D:\datasets\ArchCAD\data\json\2e4525c9-521f-4539-985e-55e41953bfd0.json,2e4525c9-521f-4539-985e-55e41953bfd0,"entity_count=119;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6105769230769231;extent_residual=0.0;errors=none"
E00272,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\7502c7e1-802f-4241-8655-eff4daff2787.png|D:\datasets\ArchCAD\data\svg\7502c7e1-802f-4241-8655-eff4daff2787.svg|D:\datasets\ArchCAD\data\point\7502c7e1-802f-4241-8655-eff4daff2787.npy|D:\datasets\ArchCAD\data\caption\7502c7e1-802f-4241-8655-eff4daff2787.json|D:\datasets\ArchCAD\data\json\7502c7e1-802f-4241-8655-eff4daff2787.json,7502c7e1-802f-4241-8655-eff4daff2787,"entity_count=868;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5427852348993288;extent_residual=0.0;errors=none"
E00273,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\e806521d-b83d-4975-af2b-4442b366d3e0.png|D:\datasets\ArchCAD\data\svg\e806521d-b83d-4975-af2b-4442b366d3e0.svg|D:\datasets\ArchCAD\data\point\e806521d-b83d-4975-af2b-4442b366d3e0.npy|D:\datasets\ArchCAD\data\caption\e806521d-b83d-4975-af2b-4442b366d3e0.json|D:\datasets\ArchCAD\data\json\e806521d-b83d-4975-af2b-4442b366d3e0.json,e806521d-b83d-4975-af2b-4442b366d3e0,"entity_count=606;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6574074074074074;extent_residual=0.0;errors=none"
E00274,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\762fc904-3159-42d2-8436-c3d40e7a4d4f.png|D:\datasets\ArchCAD\data\svg\762fc904-3159-42d2-8436-c3d40e7a4d4f.svg|D:\datasets\ArchCAD\data\point\762fc904-3159-42d2-8436-c3d40e7a4d4f.npy|D:\datasets\ArchCAD\data\caption\762fc904-3159-42d2-8436-c3d40e7a4d4f.json|D:\datasets\ArchCAD\data\json\762fc904-3159-42d2-8436-c3d40e7a4d4f.json,762fc904-3159-42d2-8436-c3d40e7a4d4f,"entity_count=183;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5;extent_residual=0.0;errors=none"
E00275,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\f061cfc2-bcff-4c80-9756-9a309280d835.png|D:\datasets\ArchCAD\data\svg\f061cfc2-bcff-4c80-9756-9a309280d835.svg|D:\datasets\ArchCAD\data\point\f061cfc2-bcff-4c80-9756-9a309280d835.npy|D:\datasets\ArchCAD\data\caption\f061cfc2-bcff-4c80-9756-9a309280d835.json|D:\datasets\ArchCAD\data\json\f061cfc2-bcff-4c80-9756-9a309280d835.json,f061cfc2-bcff-4c80-9756-9a309280d835,"entity_count=59;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5;extent_residual=0.0;errors=none"
E00276,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\6454726d-b2dc-4329-8b7d-d3871852ad8a.png|D:\datasets\ArchCAD\data\svg\6454726d-b2dc-4329-8b7d-d3871852ad8a.svg|D:\datasets\ArchCAD\data\point\6454726d-b2dc-4329-8b7d-d3871852ad8a.npy|D:\datasets\ArchCAD\data\caption\6454726d-b2dc-4329-8b7d-d3871852ad8a.json|D:\datasets\ArchCAD\data\json\6454726d-b2dc-4329-8b7d-d3871852ad8a.json,6454726d-b2dc-4329-8b7d-d3871852ad8a,"entity_count=45;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6162790697674418;extent_residual=0.0;errors=none"
E00277,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\08f6fecd-b3ef-416e-bd86-e21562b02076.png|D:\datasets\ArchCAD\data\svg\08f6fecd-b3ef-416e-bd86-e21562b02076.svg|D:\datasets\ArchCAD\data\point\08f6fecd-b3ef-416e-bd86-e21562b02076.npy|D:\datasets\ArchCAD\data\caption\08f6fecd-b3ef-416e-bd86-e21562b02076.json|D:\datasets\ArchCAD\data\json\08f6fecd-b3ef-416e-bd86-e21562b02076.json,08f6fecd-b3ef-416e-bd86-e21562b02076,"entity_count=358;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5813953488372093;extent_residual=0.0;errors=none"
E00278,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\342ce305-c4c1-47bf-af8d-98c8fb3c6872.png|D:\datasets\ArchCAD\data\svg\342ce305-c4c1-47bf-af8d-98c8fb3c6872.svg|D:\datasets\ArchCAD\data\point\342ce305-c4c1-47bf-af8d-98c8fb3c6872.npy|D:\datasets\ArchCAD\data\caption\342ce305-c4c1-47bf-af8d-98c8fb3c6872.json|D:\datasets\ArchCAD\data\json\342ce305-c4c1-47bf-af8d-98c8fb3c6872.json,342ce305-c4c1-47bf-af8d-98c8fb3c6872,"entity_count=267;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.44142259414225943;extent_residual=0.0;errors=none"
E00279,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\7fc3b11b-ea29-44c6-b9c0-bd8002747751.png|D:\datasets\ArchCAD\data\svg\7fc3b11b-ea29-44c6-b9c0-bd8002747751.svg|D:\datasets\ArchCAD\data\point\7fc3b11b-ea29-44c6-b9c0-bd8002747751.npy|D:\datasets\ArchCAD\data\caption\7fc3b11b-ea29-44c6-b9c0-bd8002747751.json|D:\datasets\ArchCAD\data\json\7fc3b11b-ea29-44c6-b9c0-bd8002747751.json,7fc3b11b-ea29-44c6-b9c0-bd8002747751,"entity_count=178;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.40730337078651685;extent_residual=0.0;errors=none"
E00280,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\004d176a-105d-4d2a-8888-45a573ca0bf3.png|D:\datasets\ArchCAD\data\svg\004d176a-105d-4d2a-8888-45a573ca0bf3.svg|D:\datasets\ArchCAD\data\point\004d176a-105d-4d2a-8888-45a573ca0bf3.npy|D:\datasets\ArchCAD\data\caption\004d176a-105d-4d2a-8888-45a573ca0bf3.json|D:\datasets\ArchCAD\data\json\004d176a-105d-4d2a-8888-45a573ca0bf3.json,004d176a-105d-4d2a-8888-45a573ca0bf3,"entity_count=607;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5776470588235294;extent_residual=0.0;errors=none"
E00281,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\dd06d35e-304e-4182-8e99-17c96278fd9d.png|D:\datasets\ArchCAD\data\svg\dd06d35e-304e-4182-8e99-17c96278fd9d.svg|D:\datasets\ArchCAD\data\point\dd06d35e-304e-4182-8e99-17c96278fd9d.npy|D:\datasets\ArchCAD\data\caption\dd06d35e-304e-4182-8e99-17c96278fd9d.json|D:\datasets\ArchCAD\data\json\dd06d35e-304e-4182-8e99-17c96278fd9d.json,dd06d35e-304e-4182-8e99-17c96278fd9d,"entity_count=216;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5461165048543689;extent_residual=0.0;errors=none"
E00282,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\021c5fa9-03d1-4bb0-96e1-7689d7a4fae0.png|D:\datasets\ArchCAD\data\svg\021c5fa9-03d1-4bb0-96e1-7689d7a4fae0.svg|D:\datasets\ArchCAD\data\point\021c5fa9-03d1-4bb0-96e1-7689d7a4fae0.npy|D:\datasets\ArchCAD\data\caption\021c5fa9-03d1-4bb0-96e1-7689d7a4fae0.json|D:\datasets\ArchCAD\data\json\021c5fa9-03d1-4bb0-96e1-7689d7a4fae0.json,021c5fa9-03d1-4bb0-96e1-7689d7a4fae0,"entity_count=88;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5852272727272727;extent_residual=0.0;errors=none"
E00283,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\869ff52c-e9ab-493c-88cc-d2fd13ceb493.png|D:\datasets\ArchCAD\data\svg\869ff52c-e9ab-493c-88cc-d2fd13ceb493.svg|D:\datasets\ArchCAD\data\point\869ff52c-e9ab-493c-88cc-d2fd13ceb493.npy|D:\datasets\ArchCAD\data\caption\869ff52c-e9ab-493c-88cc-d2fd13ceb493.json|D:\datasets\ArchCAD\data\json\869ff52c-e9ab-493c-88cc-d2fd13ceb493.json,869ff52c-e9ab-493c-88cc-d2fd13ceb493,"entity_count=61;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5327868852459017;extent_residual=0.0;errors=none"
E00284,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\a702472d-30ec-4672-a832-c069066ae034.png|D:\datasets\ArchCAD\data\svg\a702472d-30ec-4672-a832-c069066ae034.svg|D:\datasets\ArchCAD\data\point\a702472d-30ec-4672-a832-c069066ae034.npy|D:\datasets\ArchCAD\data\caption\a702472d-30ec-4672-a832-c069066ae034.json|D:\datasets\ArchCAD\data\json\a702472d-30ec-4672-a832-c069066ae034.json,a702472d-30ec-4672-a832-c069066ae034,"entity_count=62;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.8518518518518519;extent_residual=0.0;errors=none"
E00285,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\48e067be-fa7d-4da3-8815-e4a98110bb84.png|D:\datasets\ArchCAD\data\svg\48e067be-fa7d-4da3-8815-e4a98110bb84.svg|D:\datasets\ArchCAD\data\point\48e067be-fa7d-4da3-8815-e4a98110bb84.npy|D:\datasets\ArchCAD\data\caption\48e067be-fa7d-4da3-8815-e4a98110bb84.json|D:\datasets\ArchCAD\data\json\48e067be-fa7d-4da3-8815-e4a98110bb84.json,48e067be-fa7d-4da3-8815-e4a98110bb84,"entity_count=442;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6332574031890661;extent_residual=0.0;errors=none"
E00286,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\ea1d5c41-609b-4311-95dd-ab190d887d8f.png|D:\datasets\ArchCAD\data\svg\ea1d5c41-609b-4311-95dd-ab190d887d8f.svg|D:\datasets\ArchCAD\data\point\ea1d5c41-609b-4311-95dd-ab190d887d8f.npy|D:\datasets\ArchCAD\data\caption\ea1d5c41-609b-4311-95dd-ab190d887d8f.json|D:\datasets\ArchCAD\data\json\ea1d5c41-609b-4311-95dd-ab190d887d8f.json,ea1d5c41-609b-4311-95dd-ab190d887d8f,"entity_count=351;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.45760233918128657;extent_residual=0.0;errors=none"
E00287,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\fb99f70e-6889-42c5-9d9b-29dfbb98d518.png|D:\datasets\ArchCAD\data\svg\fb99f70e-6889-42c5-9d9b-29dfbb98d518.svg|D:\datasets\ArchCAD\data\point\fb99f70e-6889-42c5-9d9b-29dfbb98d518.npy|D:\datasets\ArchCAD\data\caption\fb99f70e-6889-42c5-9d9b-29dfbb98d518.json|D:\datasets\ArchCAD\data\json\fb99f70e-6889-42c5-9d9b-29dfbb98d518.json,fb99f70e-6889-42c5-9d9b-29dfbb98d518,"entity_count=83;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6326530612244898;extent_residual=0.0;errors=none"
E00288,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\338a076a-19ca-42c9-9fa6-5678517de6b9.png|D:\datasets\ArchCAD\data\svg\338a076a-19ca-42c9-9fa6-5678517de6b9.svg|D:\datasets\ArchCAD\data\point\338a076a-19ca-42c9-9fa6-5678517de6b9.npy|D:\datasets\ArchCAD\data\caption\338a076a-19ca-42c9-9fa6-5678517de6b9.json|D:\datasets\ArchCAD\data\json\338a076a-19ca-42c9-9fa6-5678517de6b9.json,338a076a-19ca-42c9-9fa6-5678517de6b9,"entity_count=138;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5984848484848485;extent_residual=0.0;errors=none"
E00289,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\db8130bc-a959-4d6a-a841-a85bd86c88d7.png|D:\datasets\ArchCAD\data\svg\db8130bc-a959-4d6a-a841-a85bd86c88d7.svg|D:\datasets\ArchCAD\data\point\db8130bc-a959-4d6a-a841-a85bd86c88d7.npy|D:\datasets\ArchCAD\data\caption\db8130bc-a959-4d6a-a841-a85bd86c88d7.json|D:\datasets\ArchCAD\data\json\db8130bc-a959-4d6a-a841-a85bd86c88d7.json,db8130bc-a959-4d6a-a841-a85bd86c88d7,"entity_count=431;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6276041666666666;extent_residual=0.0;errors=none"
